measurement_value,outlier
14,false
14,false
14,false
14,false
14,false
14,false
14,false
14,false
14,false
14,false
14,false
14,false
14,false
14,false
14,false
14,false
14,false
14,false
14,false
14,false
14,false
14,false
14,false
14,false
14,false
14,false
14,false
14,false
14,false
14,false
14,false
14,false
14,false
14,false
14,false
14,false
14,false
14,false
14,false
14,false
14,false
14,false
14,false
14,false
14,false
14,false
14,false
14,false
14,false
14,false
14,false
14,false
14,false
14,false
14,false
14,false
14,false
14,false
14,false
14,false
14,false
14,false
14,false
14,false
14,false
14,false
14,false
14,false
14,false
14,false
14,false
14,false
14,false
14,false
14,false
14,false
14,false
14,false
14,false
14.5,false
14.5,false
14.5,false
14.5,false
14.5,false
14.5,false
14.5,false
14,false
14,false
14,false
14,false
14,false
14,false
14,false
14,false
14,false
14,false
14,false
14.5,false
14.5,false
14.5,false
14.5,false
14.5,false
14.5,false
14.5,false
14.5,false
14.5,false
14.5,false
14.5,false
14.5,false
14.5,false
14.5,false
14.5,false
14.5,false
14.5,false
14.5,false
14.5,false
14.5,false
14.5,false
14.5,false
14.5,false
14.5,false
14.5,false
14.5,false
14.5,false
14.5,false
14.5,false
14.5,false
14.5,false
14.5,false
14.5,false
14.5,false
14.5,false
14.5,false
14.5,false
14.5,false
14.5,false
14.5,false
14.5,false
14.5,false
14.5,false
14.5,false
15,false
15,false
15,false
15,false
15,false
15,false
15,false
15,false
15,false
15,false
15,false
15,false
15,false
15,false
15,false
15,false
15,false
15,false
15,false
15,false
15,false
15,false
15,false
15.5,false
15.5,false
15.5,false
15.5,false
15.5,false
15.5,false
15.5,false
15.5,false
15.5,false
15.5,false
15.5,false
15.5,false
15.5,false
15.5,false
15.5,false
15.5,false
15.5,false
15.5,false
15.5,false
15.5,false
15.5,false
15.5,false
15.5,false
15.5,false
15.5,false
15.5,false
15.5,false
15.5,false
15.5,false
15.5,false
15.5,false
15.5,false
15.5,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16.5,false
16.5,false
16.5,false
16.5,false
16.5,false
16.5,false
16.5,false
16.5,false
16.5,false
16.5,false
16.5,false
16.5,false
16.5,false
16.5,false
16.5,false
16.5,false
16.5,false
17,false
17,false
17,false
17,false
17,false
17,false
17,false
17,false
17,false
17,false
17,false
17,false
17,false
17,false
17,false
17,false
17,false
17,false
17,false
17,false
17,false
17,false
17,false
17,false
17,false
17,false
17,false
17,false
17,false
17,false
17,false
17,false
17,false
17,false
17,false
17,false
17,false
17,false
17,false
17,false
17,false
17.5,false
17.5,false
17.5,false
17.5,false
17.5,false
17.5,false
17.5,false
17.5,false
17.5,false
17.5,false
17.5,false
17.5,false
17.5,false
17.5,false
17.5,false
17.5,false
18,false
18,false
18,false
18,false
18,false
18,false
18,false
18,false
18,false
18,false
18,false
18,false
18,false
18,false
18,false
18,false
18,false
18,false
18,false
18,false
18,false
18,false
18,false
18,false
18,false
18,false
18.5,false
18.5,false
18.5,false
18.5,false
18.5,false
18.5,false
18.5,false
18.5,false
18.5,false
18.5,false
18.5,false
18.5,false
18.5,false
18.5,false
18.5,false
18.5,false
18.5,false
18.5,false
18.5,false
18.5,false
21,false
21,false
21,false
21,false
21,false
21,false
21,false
21,false
21,false
21,false
21,false
21,false
21,false
21,false
21,false
21,false
21,false
21,false
21,false
21,false
21,false
21,false
21,false
21,false
21,false
21,false
21,false
21,false
21,false
21,false
21,false
21,false
21,false
21,false
21,false
21,false
21,false
21,false
21,false
21,false
21,false
21,false
21,false
21,false
21,false
21,false
21,false
21,false
21,false
21,false
21,false
21,false
21,false
21,false
21.5,false
21.5,false
21.5,false
21.5,false
21.5,false
21.5,false
21.5,false
21.5,false
21,false
21,false
21,false
21,false
21,false
21,false
21,false
21,false
21,false
21,false
21,false
21,false
21,false
21,false
21,false
21,false
20.5,false
20.5,false
20.5,false
20.5,false
20.5,false
20.5,false
20.5,false
20.5,false
20.5,false
20.5,false
20.5,false
20.5,false
20.5,false
20.5,false
20.5,false
20.5,false
20.5,false
20.5,false
20.5,false
20.5,false
20.5,false
20.5,false
20.5,false
20.5,false
21,false
21,false
21,false
21,false
21,false
21,false
21,false
21,false
21,false
21,false
21,false
21,false
21,false
21,false
21,false
21,false
21,false
21,false
21,false
21,false
21,false
21,false
21,false
21,false
21,false
21,false
21,false
21,false
21,false
21,false
21,false
21,false
21,false
21,false
21,false
21,false
21,false
21,false
21,false
21,false
21,false
21,false
21,false
21,false
21,false
21,false
21,false
21,false
21.5,false
21.5,false
21.5,false
21.5,false
21.5,false
21.5,false
21.5,false
21.5,false
21.5,false
21.5,false
21.5,false
21.5,false
21.5,false
21.5,false
21.5,false
21.5,false
21.5,false
21.5,false
21.5,false
21.5,false
21.5,false
21.5,false
21.5,false
21.5,false
21.5,false
21.5,false
21.5,false
21.5,false
21.5,false
21.5,false
21.5,false
21.5,false
22,false
22,false
22,false
22,false
22,false
22,false
22,false
22,false
22,false
22,false
22,false
22,false
22,false
22,false
22,false
22,false
22,false
22,false
22,false
22,false
22,false
22,false
22,false
22,false
22,false
22,false
22,false
22,false
22,false
22,false
22,false
22,false
22,false
22,false
22,false
22,false
22,false
22,false
22,false
22,false
22,false
22,false
22,false
22,false
22,false
22,false
22,false
22,false
22,false
22,false
22,false
22,false
22,false
22,false
22,false
22,false
22,false
22,false
22,false
22,false
22,false
22,false
22,false
22,false
22,false
22,false
22,false
22,false
22,false
22,false
22,false
22,false
22,false
22,false
22,false
22,false
22,false
22,false
22,false
22,false
22,false
22,false
22,false
22,false
22,false
22,false
22,false
22,false
21.5,false
21.5,false
21.5,false
21.5,false
21.5,false
21.5,false
21.5,false
21.5,false
21.5,false
21.5,false
21.5,false
21.5,false
21.5,false
21.5,false
21.5,false
21.5,false
21.5,false
21.5,false
21.5,false
21.5,false
21.5,false
21.5,false
21.5,false
21.5,false
21.5,false
21.5,false
21.5,false
21.5,false
21.5,false
21.5,false
21.5,false
21.5,false
21.5,false
21.5,false
21.5,false
21.5,false
21.5,false
21.5,false
21.5,false
21.5,false
21.5,false
21.5,false
21.5,false
21.5,false
21.5,false
21.5,false
21.5,false
21.5,false
21.5,false
21.5,false
21.5,false
21.5,false
21.5,false
21.5,false
21.5,false
21.5,false
21.5,false
21.5,false
21.5,false
21.5,false
21.5,false
21.5,false
21.5,false
21.5,false
21.5,false
21.5,false
21.5,false
21.5,false
21.5,false
21.5,false
21.5,false
21.5,false
21.5,false
21.5,false
21.5,false
21.5,false
21.5,false
21.5,false
21.5,false
21.5,false
21.5,false
21,false
21,false
21,false
21,false
21,false
21,false
21,false
21,false
21,false
21,false
21,false
21,false
21,false
21,false
21,false
21,false
21,false
21,false
21,false
21,false
21,false
21,false
21,false
21,false
21,false
21,false
21,false
21,false
21,false
21,false
21,false
21,false
21,false
21,false
21,false
21,false
21,false
21,false
21,false
21,false
21,false
21,false
21,false
21,false
21,false
21,false
21,false
21,false
21,false
21,false
21,false
21,false
21,false
21,false
21,false
21,false
21,false
21,false
21,false
21,false
21,false
21,false
21,false
21,false
21,false
21,false
21,false
21,false
21,false
21,false
21,false
21,false
21,false
21,false
21,false
21,false
21,false
21,false
21,false
21,false
21,false
21,false
21,false
21,false
21,false
21,false
21,false
21,false
20.5,false
20.5,false
20.5,false
20.5,false
20.5,false
20.5,false
20.5,false
20.5,false
20.5,false
20.5,false
20.5,false
20.5,false
20.5,false
20.5,false
20.5,false
20.5,false
20.5,false
20.5,false
20.5,false
20.5,false
20.5,false
20.5,false
20.5,false
20.5,false
20.5,false
20.5,false
20.5,false
20.5,false
20.5,false
20.5,false
20.5,false
20.5,false
20.5,false
20.5,false
20.5,false
20.5,false
20.5,false
20.5,false
20.5,false
20.5,false
20.5,false
20.5,false
20.5,false
20.5,false
20.5,false
20.5,false
20.5,false
20.5,false
20.5,false
20.5,false
20.5,false
20.5,false
20.5,false
20.5,false
20.5,false
20.5,false
20,false
20,false
20,false
20,false
20,false
20,false
20,false
20,false
20,false
20,false
20,false
20,false
20,false
20,false
20,false
20,false
20,false
20,false
20,false
20,false
20,false
20,false
20,false
20,false
20,false
20,false
20,false
20,false
20,false
20,false
20,false
20,false
20,false
20,false
20,false
20,false
20,false
20,false
20,false
20,false
20,false
20,false
20,false
20,false
20,false
20,false
20,false
20,false
20,false
20,false
20,false
20,false
20,false
20,false
20,false
20,false
20,false
20,false
20,false
20,false
20,false
20,false
20,false
20,false
20,false
20,false
20,false
20,false
20,false
20,false
20,false
20,false
19.5,false
19.5,false
19.5,false
19.5,false
19.5,false
19.5,false
19.5,false
19.5,false
19.5,false
19.5,false
19.5,false
19.5,false
19.5,false
19.5,false
19.5,false
19.5,false
19.5,false
19.5,false
19.5,false
19.5,false
19.5,false
19.5,false
19.5,false
19.5,false
19.5,false
19.5,false
19.5,false
19.5,false
19.5,false
19.5,false
19.5,false
19.5,false
19.5,false
19.5,false
19.5,false
19.5,false
19.5,false
19.5,false
19.5,false
19.5,false
19.5,false
19.5,false
19.5,false
19.5,false
19.5,false
19.5,false
19.5,false
19.5,false
19.5,false
19.5,false
19.5,false
19.5,false
19.5,false
19.5,false
19.5,false
19.5,false
19.5,false
19.5,false
19.5,false
19.5,false
19.5,false
19.5,false
19.5,false
19.5,false
19.5,false
19.5,false
19.5,false
19.5,false
19.5,false
19.5,false
19.5,false
19.5,false
19.5,false
19.5,false
19.5,false
19.5,false
19.5,false
19.5,false
19.5,false
19.5,false
19.5,false
19.5,false
19.5,false
19.5,false
19.5,false
19.5,false
19.5,false
19.5,false
19.5,false
19.5,false
19.5,false
19.5,false
19.5,false
19.5,false
19.5,false
19.5,false
19.5,false
19.5,false
19.5,false
19.5,false
19.5,false
19.5,false
19.5,false
19.5,false
19.5,false
19.5,false
19.5,false
19.5,false
19.5,false
19.5,false
19.5,false
19.5,false
19.5,false
19.5,false
19.5,false
19.5,false
19.5,false
19.5,false
19.5,false
19.5,false
19.5,false
19,false
19,false
19,false
19,false
19,false
19,false
19,false
19,false
19,false
19,false
19,false
19,false
19,false
19,false
19,false
19,false
19,false
19,false
19,false
19,false
19,false
19,false
19,false
19,false
19,false
19,false
19,false
19,false
19,false
19,false
19,false
19,false
19,false
19,false
19,false
19,false
19,false
19,false
19,false
19,false
19,false
19,false
19,false
19,false
19,false
19,false
19,false
19,false
18.5,false
18.5,false
18.5,false
18.5,false
18.5,false
18.5,false
18.5,false
18.5,false
18.5,false
18.5,false
18.5,false
18.5,false
18.5,false
18.5,false
18.5,false
18.5,false
18.5,false
19,false
19,false
19,false
19,false
19,false
19,false
19,false
19,false
19,false
19,false
19,false
19,false
19,false
19,false
19,false
19,false
19,false
19.5,false
19.5,false
19.5,false
19.5,false
19.5,false
19.5,false
19.5,false
19.5,false
19,false
19,false
19,false
19,false
19,false
19,false
19,false
19,false
19,false
19,false
19,false
19,false
19,false
19,false
19,false
19,false
19,false
19,false
19,false
19,false
19,false
19,false
19,false
19,false
18.5,false
18.5,false
18.5,false
18.5,false
18.5,false
18.5,false
18.5,false
18.5,false
18.5,false
18.5,false
18.5,false
18.5,false
18.5,false
18.5,false
18.5,false
18.5,false
18.5,false
18.5,false
18.5,false
18.5,false
18.5,false
18.5,false
18.5,false
18.5,false
18.5,false
18.5,false
18.5,false
18.5,false
18.5,false
18.5,false
18.5,false
18.5,false
18.5,false
18.5,false
18.5,false
18.5,false
18.5,false
18.5,false
18.5,false
18.5,false
18.5,false
18.5,false
18.5,false
18.5,false
18.5,false
18.5,false
18.5,false
18.5,false
18.5,false
18.5,false
18.5,false
18.5,false
18.5,false
18.5,false
18.5,false
18.5,false
18.5,false
18.5,false
18.5,false
18.5,false
18.5,false
18.5,false
18.5,false
18.5,false
18.5,false
18.5,false
18.5,false
18.5,false
18.5,false
18.5,false
18.5,false
18.5,false
18.5,false
18.5,false
18.5,false
18.5,false
18.5,false
18.5,false
18.5,false
18.5,false
18.5,false
18.5,false
18.5,false
18.5,false
18.5,false
18.5,false
18.5,false
18.5,false
18.5,false
18.5,false
18.5,false
18.5,false
18.5,false
18.5,false
18.5,false
18.5,false
18.5,false
18.5,false
18.5,false
18.5,false
18.5,false
18.5,false
18.5,false
18.5,false
18.5,false
18.5,false
18.5,false
18.5,false
18.5,false
18.5,false
18.5,false
18.5,false
18.5,false
18.5,false
18.5,false
18.5,false
18.5,false
18.5,false
18.5,false
18.5,false
18.5,false
18.5,false
18.5,false
18.5,false
18.5,false
18.5,false
18.5,false
18.5,false
18,false
18,false
18,false
18,false
18,false
18,false
18,false
18,false
18,false
18,false
18,false
18,false
18,false
18,false
18,false
18,false
18,false
18,false
18,false
18,false
18,false
18,false
18,false
18,false
18,false
18,false
18,false
18,false
18,false
18,false
18,false
18,false
18,false
18,false
18,false
18,false
18,false
18,false
18,false
18,false
18,false
18,false
18,false
18,false
18,false
18,false
18,false
18,false
18,false
18,false
18,false
18,false
18,false
18,false
18,false
18,false
18,false
18,false
18,false
18,false
18,false
18,false
18,false
18,false
18,false
18,false
18,false
18,false
18,false
18,false
18,false
18,false
18,false
18,false
18,false
18,false
18,false
18,false
18,false
18,false
18,false
18,false
18,false
18,false
18,false
18,false
18,false
18,false
18,false
18,false
18,false
18,false
18,false
18,false
18,false
18,false
18,false
18,false
18,false
18,false
18,false
18,false
18,false
18,false
17.5,false
17.5,false
17.5,false
17.5,false
17.5,false
17.5,false
17.5,false
17.5,false
18,false
18,false
18,false
18,false
18,false
18,false
18,false
18,false
18,false
18,false
18,false
18,false
18,false
18,false
18,false
18,false
17.5,false
17.5,false
17.5,false
17.5,false
17.5,false
17.5,false
17.5,false
17.5,false
17.5,false
17.5,false
17.5,false
17.5,false
17.5,false
17.5,false
17.5,false
17.5,false
17.5,false
17.5,false
17.5,false
17.5,false
17.5,false
17.5,false
20,false
20,false
20,false
20,false
20,false
20,false
20,false
20,false
19.5,false
19.5,false
19.5,false
19.5,false
19.5,false
19.5,false
19.5,false
19.5,false
19.5,false
19.5,false
19.5,false
19.5,false
19.5,false
19.5,false
19.5,false
19.5,false
19.5,false
19.5,false
19.5,false
19.5,false
19.5,false
19.5,false
19.5,false
19.5,false
19.5,false
19.5,false
19.5,false
19.5,false
19.5,false
19.5,false
19.5,false
19.5,false
19.5,false
19.5,false
19.5,false
19.5,false
19.5,false
19.5,false
19.5,false
19.5,false
19.5,false
19.5,false
19.5,false
19.5,false
19.5,false
19.5,false
19.5,false
19.5,false
19.5,false
19.5,false
19.5,false
19.5,false
19.5,false
19.5,false
19.5,false
19.5,false
19.5,false
19.5,false
19.5,false
19.5,false
19.5,false
19.5,false
19.5,false
19.5,false
19.5,false
19.5,false
19.5,false
19.5,false
19.5,false
19.5,false
19.5,false
19.5,false
19.5,false
19.5,false
19.5,false
19.5,false
19.5,false
19.5,false
19.5,false
19.5,false
19.5,false
19.5,false
19.5,false
19.5,false
19,false
19,false
19,false
19,false
19,false
19,false
19,false
19,false
19,false
19,false
19,false
19,false
19,false
19,false
19,false
19,false
19,false
19,false
19,false
19,false
19,false
19,false
19,false
19,false
19,false
19,false
19,false
19,false
19,false
19,false
19,false
19,false
19,false
19,false
19,false
19,false
19,false
19,false
19,false
19,false
19,false
19,false
19,false
19,false
19,false
19,false
19,false
19,false
19,false
19,false
19,false
19,false
19,false
19,false
19,false
19,false
19,false
19,false
19,false
19,false
19,false
19,false
19,false
19,false
19,false
19,false
19,false
19,false
19,false
19,false
19,false
19,false
19,false
19,false
19,false
19,false
19,false
19,false
19,false
19,false
19,false
19,false
19,false
19,false
19,false
19,false
19,false
19,false
19,false
18.5,false
18.5,false
18.5,false
18.5,false
18.5,false
18.5,false
18.5,false
18.5,false
18.5,false
18.5,false
18.5,false
18.5,false
18.5,false
18.5,false
18.5,false
18.5,false
18.5,false
18.5,false
19,false
19,false
19,false
19,false
19,false
19,false
19,false
19,false
18.5,false
18.5,false
18.5,false
18.5,false
18.5,false
18.5,false
18.5,false
18.5,false
18.5,false
18.5,false
18.5,false
18.5,false
18.5,false
18.5,false
18.5,false
18.5,false
18.5,false
18.5,false
18.5,false
18.5,false
18.5,false
18.5,false
18.5,false
18.5,false
18.5,false
18.5,false
18.5,false
18.5,false
18.5,false
18.5,false
18.5,false
18.5,false
18.5,false
18.5,false
18.5,false
18.5,false
18.5,false
18.5,false
18.5,false
18.5,false
18.5,false
18.5,false
18.5,false
18.5,false
18.5,false
18.5,false
18.5,false
18.5,false
18.5,false
18.5,false
18.5,false
18.5,false
18.5,false
18.5,false
18.5,false
18.5,false
18.5,false
18.5,false
18.5,false
18.5,false
18.5,false
18.5,false
18.5,false
18.5,false
18.5,false
18.5,false
18.5,false
18.5,false
18.5,false
18.5,false
18.5,false
18.5,false
18.5,false
18.5,false
18.5,false
18.5,false
18.5,false
18.5,false
18.5,false
18.5,false
18.5,false
18.5,false
18.5,false
18.5,false
18.5,false
18.5,false
18.5,false
18.5,false
18.5,false
18.5,false
18.5,false
18.5,false
18.5,false
18.5,false
18.5,false
18.5,false
18.5,false
18.5,false
18.5,false
18.5,false
18.5,false
18.5,false
18.5,false
18.5,false
18.5,false
18,false
18,false
18,false
18,false
18,false
18,false
18,false
18,false
18,false
18,false
18,false
18,false
18,false
18,false
18,false
18,false
18,false
18,false
18,false
18,false
18,false
18,false
18,false
18,false
18.5,false
18.5,false
18.5,false
18.5,false
18.5,false
18.5,false
18.5,false
18.5,false
18,false
18,false
18,false
18,false
18,false
18,false
18,false
18,false
18,false
18,false
18,false
18,false
18,false
18,false
18,false
18,false
18,false
18,false
18,false
18,false
18,false
18,false
18,false
18,false
18,false
18,false
18,false
18,false
18,false
18,false
18,false
18,false
18,false
18,false
18,false
18,false
18,false
18,false
18,false
18,false
18,false
18,false
18,false
18,false
18,false
18,false
18,false
18,false
18,false
18,false
18,false
18,false
18,false
18,false
18,false
18,false
18,false
18,false
18,false
18,false
18,false
18,false
18,false
18,false
18,false
18,false
18,false
18,false
18,false
18,false
18,false
18,false
18,false
18,false
18,false
18,false
18,false
18,false
18,false
18,false
18,false
18,false
18,false
18,false
18,false
18,false
18,false
18,false
18,false
18,false
18,false
18,false
18,false
18,false
18,false
18,false
17.5,false
17.5,false
17.5,false
17.5,false
17.5,false
17.5,false
17.5,false
17.5,false
17.5,false
17.5,false
17.5,false
17.5,false
17.5,false
17.5,false
17.5,false
17.5,false
17.5,false
17.5,false
17.5,false
17.5,false
17.5,false
17.5,false
17.5,false
17.5,false
17.5,false
17.5,false
17.5,false
17.5,false
17.5,false
17.5,false
17.5,false
17.5,false
17.5,false
17.5,false
17.5,false
17.5,false
17.5,false
17.5,false
17.5,false
17.5,false
17.5,false
17.5,false
17.5,false
17.5,false
17.5,false
17.5,false
17.5,false
17.5,false
17.5,false
17.5,false
17.5,false
17.5,false
17.5,false
17.5,false
17.5,false
17.5,false
17.5,false
17.5,false
17.5,false
17.5,false
17.5,false
17.5,false
17.5,false
17.5,false
17.5,false
17.5,false
17.5,false
17.5,false
17.5,false
17.5,false
17.5,false
17.5,false
17.5,false
17.5,false
17.5,false
17.5,false
17.5,false
17.5,false
17.5,false
17.5,false
17.5,false
17.5,false
17.5,false
17.5,false
17.5,false
17.5,false
17.5,false
17.5,false
17.5,false
17.5,false
17.5,false
17.5,false
17.5,false
17.5,false
17.5,false
17.5,false
17.5,false
17.5,false
17.5,false
17.5,false
17.5,false
17.5,false
17.5,false
17.5,false
17.5,false
17.5,false
17.5,false
17.5,false
17.5,false
17.5,false
17.5,false
17.5,false
17.5,false
17,false
17,false
17,false
17,false
17,false
17,false
17,false
17,false
17,false
17,false
17,false
17,false
17,false
17,false
17,false
17.5,false
17.5,false
17.5,false
17.5,false
17.5,false
17.5,false
17.5,false
17.5,false
17.5,false
17.5,false
17.5,false
17.5,false
17.5,false
17.5,false
17.5,false
17.5,false
17,false
17,false
17,false
17,false
17,false
17,false
17,false
17,false
17,false
17,false
17,false
17,false
17,false
17,false
17,false
17,false
17,false
17,false
17,false
17,false
17,false
17,false
17,false
17,false
17,false
17,false
17,false
17,false
17,false
17,false
17,false
17,false
17,false
17,false
17,false
17,false
17,false
17,false
17,false
17,false
17,false
17,false
17,false
17,false
17,false
17,false
17,false
17,false
17,false
17,false
17,false
17,false
17,false
17,false
17,false
17,false
17,false
17,false
17,false
17,false
17,false
17,false
17,false
17,false
17,false
17,false
17,false
17,false
17,false
17,false
17,false
17,false
17,false
17,false
17,false
17,false
17,false
17,false
17,false
17,false
17,false
17,false
17,false
17,false
17,false
17,false
17,false
17,false
17,false
17,false
17,false
17,false
17,false
17,false
17,false
17,false
17,false
17,false
17,false
17,false
17,false
17,false
17,false
17,false
17,false
17,false
17,false
17,false
17,false
17,false
17,false
17,false
17,false
17,false
17,false
17,false
17,false
17,false
17,false
17,false
17,false
17,false
17,false
17,false
17,false
17,false
17,false
17,false
17,false
17,false
17,false
17,false
17,false
17,false
17,false
17,false
17,false
17,false
17,false
17,false
17,false
17,false
17,false
17,false
17,false
17,false
17,false
17,false
17,false
17,false
17,false
17,false
17,false
17,false
17,false
17,false
17,false
17,false
17,false
17,false
17,false
17,false
17,false
17,false
17,false
17,false
17,false
17,false
17,false
17,false
17,false
17,false
17,false
17,false
17,false
17,false
16.5,false
16.5,false
16.5,false
16.5,false
16.5,false
16.5,false
16.5,false
16.5,false
16.5,false
16.5,false
16.5,false
16.5,false
16.5,false
16.5,false
16.5,false
16.5,false
16.5,false
16.5,false
16.5,false
16.5,false
16.5,false
16.5,false
16.5,false
16.5,false
16.5,false
16.5,false
16.5,false
16.5,false
16.5,false
16.5,false
16.5,false
16.5,false
16.5,false
16.5,false
16.5,false
16.5,false
16.5,false
16.5,false
16.5,false
16.5,false
16.5,false
16.5,false
16.5,false
16.5,false
16.5,false
16.5,false
16.5,false
16.5,false
16.5,false
16.5,false
16.5,false
16.5,false
16.5,false
16.5,false
16.5,false
16.5,false
16.5,false
16.5,false
16.5,false
16.5,false
16.5,false
16.5,false
16.5,false
16.5,false
16.5,false
16.5,false
16.5,false
16.5,false
16.5,false
16.5,false
16.5,false
16.5,false
16.5,false
16.5,false
16.5,false
16.5,false
16.5,false
16.5,false
16.5,false
16.5,false
16.5,false
16.5,false
16.5,false
16.5,false
16.5,false
16.5,false
16.5,false
16.5,false
16.5,false
16.5,false
16.5,false
16.5,false
16.5,false
16.5,false
16.5,false
16.5,false
16.5,false
16.5,false
16.5,false
16.5,false
16.5,false
16.5,false
16.5,false
16.5,false
16.5,false
16.5,false
16.5,false
16.5,false
16.5,false
16.5,false
16.5,false
16.5,false
16.5,false
16.5,false
16.5,false
16.5,false
16.5,false
16.5,false
16.5,false
16.5,false
16.5,false
16.5,false
16.5,false
16.5,false
16.5,false
16.5,false
16.5,false
16.5,false
16.5,false
16.5,false
16.5,false
16.5,false
16.5,false
16.5,false
16.5,false
16.5,false
16.5,false
16.5,false
16.5,false
16.5,false
16.5,false
16.5,false
16.5,false
16.5,false
16.5,false
16.5,false
16.5,false
16.5,false
16.5,false
16.5,false
16.5,false
16.5,false
16.5,false
16.5,false
16.5,false
16.5,false
16.5,false
16.5,false
16.5,false
16.5,false
16.5,false
16.5,false
16.5,false
16.5,false
16.5,false
16.5,false
16.5,false
16.5,false
16.5,false
16.5,false
16.5,false
16.5,false
16.5,false
16.5,false
16.5,false
16.5,false
16.5,false
16.5,false
16.5,false
16.5,false
16.5,false
16.5,false
16.5,false
16.5,false
16.5,false
16.5,false
16.5,false
16.5,false
16.5,false
16.5,false
16.5,false
16.5,false
16.5,false
16.5,false
16.5,false
16.5,false
16.5,false
16.5,false
16.5,false
16.5,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
15.5,false
15.5,false
15.5,false
15.5,false
15.5,false
15.5,false
15.5,false
15.5,false
15.5,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
15.5,false
15.5,false
15.5,false
15.5,false
15.5,false
15.5,false
15.5,false
15.5,false
15.5,false
15.5,false
15.5,false
15.5,false
15.5,false
15.5,false
15.5,false
15.5,false
15.5,false
15.5,false
15.5,false
15.5,false
15.5,false
15.5,false
15.5,false
15.5,false
15.5,false
15.5,false
15.5,false
15.5,false
15.5,false
15.5,false
15.5,false
15.5,false
15.5,false
15.5,false
15.5,false
15.5,false
15.5,false
15.5,false
15.5,false
15.5,false
15.5,false
15.5,false
15.5,false
15.5,false
15.5,false
15.5,false
15.5,false
15.5,false
15.5,false
15.5,false
15.5,false
15.5,false
15.5,false
15.5,false
15.5,false
15.5,false
15.5,false
15.5,false
15.5,false
15.5,false
15.5,false
15.5,false
15.5,false
15.5,false
15.5,false
15.5,false
15.5,false
15.5,false
15.5,false
15.5,false
15.5,false
15.5,false
15.5,false
15.5,false
15.5,false
15.5,false
15.5,false
15.5,false
15.5,false
15.5,false
15.5,false
15.5,false
15.5,false
15.5,false
15.5,false
15.5,false
15.5,false
15.5,false
15.5,false
15.5,false
15.5,false
15.5,false
15.5,false
15.5,false
15.5,false
15.5,false
15.5,false
15.5,false
15.5,false
15.5,false
15.5,false
15.5,false
15.5,false
15.5,false
15.5,false
15.5,false
15.5,false
15.5,false
15.5,false
15.5,false
15.5,false
15.5,false
15.5,false
15.5,false
15.5,false
15.5,false
15.5,false
15.5,false
15.5,false
15.5,false
15.5,false
15.5,false
