dim-1,dim-2,dim-3
51.051209,55.450872,11.693992
38.791267,13.112095,11.697564
51.123460,45.193952,54.849595
31.850910,46.081182,7.206190
33.683031,50.336253,27.634491
6.757975,33.830455,45.114774
17.441022,64.659760,52.275969
42.668291,31.461824,64.814056
32.365522,54.168355,11.242332
17.756602,54.714315,36.326769
12.989904,37.561054,5.227739
10.243317,40.851887,17.859756
13.830896,55.757845,46.875469
61.926408,59.143215,54.469927
48.459330,47.949988,55.185658
26.361162,15.247115,56.735122
10.074415,36.925946,41.002462
6.138274,40.321569,27.087816
60.883077,9.487843,10.533601
31.624396,37.114717,51.839493
6.960819,32.877381,25.341568
16.454737,6.639557,43.398198
22.418301,51.948819,51.924162
55.143047,58.518610,54.405917
-153.939836,15.071305,51.115108
16.560301,53.880103,61.868782
46.806837,25.929890,39.480464
42.341412,39.184681,17.092944
52.527677,35.422808,16.154314
26.316169,32.465018,43.120171
116.438322,5.328888,132.564039
47.241455,56.475734,56.398990
63.161995,41.199512,30.674416
33.052146,27.898111,14.808853
29.905216,47.909118,38.910195
21.146972,22.521555,32.648491
22.250076,45.757379,19.030233
27.037856,24.978115,20.024202
12.898903,22.963897,49.269829
56.903583,59.841504,44.232266
54.823948,26.464681,39.942585
-142.963615,-108.502598,-125.840960
36.262350,25.886564,51.714977
61.570094,16.011745,58.835057
18.146800,12.246935,24.395377
29.384380,42.365097,29.232989
43.846005,48.782403,26.984082
36.022274,22.234592,7.252750
21.030155,10.250995,9.210607
26.771107,36.726623,13.989900
23.563524,47.227999,39.090220
12.214257,37.290442,43.794732
19.947160,5.168848,16.031733
47.380625,38.664501,39.922709
43.485965,27.130199,52.853382
-85.156110,-150.357940,126.689358
47.974883,29.025510,49.443643
26.450191,53.742522,5.971386
56.760867,61.345158,5.660720
39.781700,61.708891,14.493454
56.568562,37.069488,40.510636
58.306855,40.715904,36.540141
53.101742,27.747216,51.660840
10.300933,47.137814,27.938581
44.842719,22.600996,16.645754
50.066345,12.040882,63.233518
30.603433,36.549259,47.907599
13.497421,12.848950,58.349472
44.337292,23.133857,44.096842
25.238950,56.127498,34.248964
42.865795,14.279110,49.020519
13.514367,59.517122,57.251954
45.955232,37.960354,45.055927
64.965762,39.467126,36.863148
22.280204,19.458972,58.431840
62.860259,9.543873,35.445889
18.506280,7.969927,46.128503
37.050751,26.954823,26.884649
49.183318,10.250863,12.630452
56.686583,35.929706,26.265172
26.685546,23.560558,52.586420
20.838131,-87.279241,-85.718340
51.538746,54.098050,28.664359
30.201779,60.112538,47.872174
124.496163,-70.185362,-92.840833
38.089557,8.542561,8.984235
55.395463,38.997670,51.780502
63.724655,64.132610,53.440076
62.596848,32.809498,16.667202
57.350530,7.239638,7.183254
49.245624,47.455587,35.491272
50.855701,56.824343,31.479817
19.832980,46.515194,64.932980
53.159215,40.093603,46.889860
20.618932,25.590568,6.698272
22.821766,8.843671,37.583930
36.055654,52.802500,9.369724
44.640597,27.231955,22.305623
16.299868,61.678895,42.005421
36.394015,17.531855,57.899920
21.375907,24.465948,34.316105
55.017296,57.683354,9.118494
52.577299,32.361885,29.901766
17.817040,26.404055,8.492527
32.273428,49.974726,42.771988
47.770878,12.577884,33.982016
43.387537,41.272384,21.378265
32.022403,12.700610,44.463018
17.791024,39.857434,16.280539
56.652306,22.246818,25.474817
52.387684,64.039572,24.223494
51.494344,47.608501,48.435038
37.121013,14.428704,44.430632
38.224892,55.165540,20.746861
56.295683,21.959137,51.571970
18.385665,62.094725,32.742958
37.370248,51.772962,46.668782
28.581905,40.908783,10.460215
22.676263,20.050080,8.722864
32.461378,43.477980,26.926449
51.559866,30.280901,42.995860
43.721636,60.778469,14.839079
22.769199,9.353143,45.450859
32.056097,20.969526,58.382371
54.341456,19.294985,38.859250
11.368596,6.455953,33.539035
60.308975,18.975623,23.557860
37.835628,22.465836,52.114581
24.542901,6.112849,49.326276
30.668505,62.997313,55.049501
139.468410,50.948933,111.190219
25.907784,37.224568,25.606799
64.005333,14.742637,55.369869
20.782445,48.610502,42.223316
56.972388,22.871539,10.107584
-81.123795,51.954228,128.791734
12.159075,8.380077,60.147243
17.661261,57.067135,-130.558879
28.518330,45.115717,53.827072
52.170077,37.908944,49.949168
23.485830,57.208908,62.986683
44.600303,8.473365,45.514472
59.390050,52.998539,7.550919
28.620443,42.162027,17.116187
57.174931,25.592517,32.455945
12.587846,52.663475,57.109396
9.874591,36.665353,48.526060
7.973020,13.450672,31.927788
31.781483,30.668391,28.506667
37.102122,62.692316,37.119631
6.850659,47.993556,58.198369
44.560687,43.237640,58.833852
-137.624158,95.486232,97.321204
18.180369,10.460597,26.575189
27.944966,64.569100,40.123674
20.945912,26.793040,6.734865
18.858420,31.542964,29.628178
12.639536,63.280485,9.447200
5.302650,40.001462,14.455634
14.403958,16.181256,24.349553
21.551133,62.255372,31.314967
52.166257,22.539731,40.125492
54.828012,42.744531,44.177860
53.132995,8.941034,25.985358
31.638390,44.247451,39.291837
21.791907,37.858165,145.559325
45.656176,54.238786,24.006563
32.927098,52.170473,7.601073
60.997593,53.703971,24.694718
41.857577,57.052926,35.803911
26.563321,50.367867,14.927624
29.621971,39.256978,12.173146
53.723413,51.012394,7.138307
19.152263,41.613618,35.187796
38.024055,57.852052,10.159076
27.067060,59.650737,10.039272
12.170736,7.427400,29.766841
14.758407,64.950040,32.004225
50.315219,12.919978,7.500698
21.737617,18.924608,16.290196
39.645021,29.314686,53.260866
11.883027,39.294043,61.328091
64.874044,42.590139,14.307252
53.347775,28.916685,64.176888
38.627614,5.760633,11.714244
6.163657,21.396838,48.082744
18.196217,61.241396,15.731429
32.298171,36.917208,36.959683
24.817533,31.375058,33.990309
16.532150,8.148130,10.776985
5.856826,39.802322,41.855274
-134.153322,83.471164,155.055267
19.412000,62.391488,38.133925
34.667844,27.056379,45.736952
55.383487,62.151738,52.152705
19.271024,34.013066,42.443433
101.936020,-74.322051,95.162553
11.647726,63.489291,22.215961
42.957343,22.864512,7.436449
25.912556,14.129197,54.463741
61.306291,98.804979,131.014676
7.592274,34.110911,60.654649
12.975741,55.896233,40.549841
55.539435,12.951057,25.964803
11.237331,42.657031,47.474446
57.244062,-69.137265,-116.597121
21.493194,28.025914,61.411070
28.841449,41.758245,35.016865
64.291266,55.782106,26.153944
28.952674,56.143678,57.181201
33.855697,56.675602,49.620148
16.873245,30.015305,57.119358
19.985981,16.355520,7.253479
33.410686,60.551056,17.428871
56.932123,10.293777,28.581986
51.365460,60.134563,48.264874
14.424287,22.826832,52.385670
64.767826,19.078701,59.315389
42.465456,35.465427,17.903765
62.759663,6.235222,6.053855
17.426775,47.930437,42.917496
64.546322,19.592074,41.739024
33.370031,6.280142,57.772425
52.688779,6.385682,35.583442
58.380078,55.113897,53.535908
48.728479,44.787604,52.286708
17.891771,38.423891,15.276130
23.583562,49.273804,54.506228
44.637531,13.152571,32.066153
12.467773,59.321202,47.564929
30.092342,33.311580,159.315688
42.432382,61.784106,32.243186
48.246936,20.120869,55.917444
48.164685,63.956973,5.137088
49.873248,21.124421,22.025057
17.807993,63.800801,12.214233
64.290067,25.259707,14.402703
23.394848,61.191344,30.091000
45.759025,5.278566,41.511839
15.815836,9.293368,38.786105
52.065436,62.928466,55.614652
48.518434,16.504361,37.249916
-163.210601,73.621123,99.295070
21.128925,59.554931,12.000239
27.145064,22.938925,22.033554
51.734819,45.812780,56.173022
9.413157,53.564908,63.168467
28.059067,55.425640,51.271745
21.906322,42.571134,63.463884
27.948384,41.248618,9.023538
32.407903,48.929502,23.283599
49.566968,10.077989,12.257042
8.129305,6.434533,10.560978
11.415517,13.243733,52.150747
13.233023,33.200835,54.160401
55.378329,11.219171,61.596456
54.801209,33.394342,39.365330
56.226805,57.340052,32.647018
36.495362,32.834763,52.123914
12.033267,17.086306,59.506329
46.602068,28.817439,16.481172
22.042461,38.522377,14.881974
63.232473,21.989939,12.994272
31.771981,36.874913,24.415377
8.317902,124.474162,-81.858983
29.335681,55.596530,59.844723
21.082805,24.683575,58.191051
33.226189,40.434730,32.865730
23.734141,164.718380,8.289767
16.485854,83.672717,64.759779
25.519683,19.398653,60.686472
-117.925347,-91.050408,54.750268
40.776505,45.445171,40.936753
57.951336,60.169988,28.668791
18.544460,37.876675,59.254081
61.251370,9.329471,13.986998
64.648692,12.829658,62.577331
21.935937,-162.753496,-151.599419
7.226569,45.623463,27.906314
56.674608,38.124129,35.789713
28.828980,43.242229,41.063767
61.147881,43.150844,59.787591
24.923271,61.089047,43.409207
38.875503,58.226436,25.208026
40.458242,44.316772,21.382868
36.339245,64.317038,11.592125
5.169252,32.433880,10.739951
58.418964,49.915315,23.171303
46.821007,53.384886,5.355047
44.455388,38.575627,49.938966
36.683421,9.686490,40.692575
9.568678,8.520546,18.929723
52.576024,27.220733,39.777199
5.200998,9.963179,14.423493
6.190936,10.998962,63.837279
10.617024,17.527268,40.166525
5.552583,15.093115,38.439256
26.564923,10.555538,56.798290
11.635058,63.820699,54.363893
25.737430,6.656828,25.847560
59.298230,28.244094,22.592682
54.669195,35.253706,56.486433
43.040458,17.960627,38.043277
-98.817242,128.548091,-135.678502
35.540512,47.559694,27.372169
12.905822,16.999086,34.025458
15.131790,7.305972,50.734139
60.436738,30.162370,54.528605
48.478386,43.713556,55.501877
22.565107,23.147571,18.428365
47.171953,56.352432,18.258461
18.579534,40.760518,34.200053
10.008458,30.583176,22.773090
24.604938,9.484070,32.490932
43.413614,28.330594,27.546966
52.139470,25.273003,56.099867
48.649899,38.760102,23.382669
20.425155,43.252098,24.663563
61.638335,33.886376,49.630075
32.163977,49.133193,21.800260
46.490450,15.921446,58.350549
5.585696,12.721425,22.135982
22.237056,149.632448,116.081145
38.190118,21.280267,21.843405
12.905652,44.922654,18.348548
43.084253,30.316466,41.680304
63.308139,24.404066,11.332678
51.561013,30.005963,63.828172
43.955914,9.113461,22.427454
6.277862,35.384280,37.173118
19.893407,28.376585,54.056687
37.868764,13.837868,25.583071
9.992216,20.614493,54.158446
9.495565,42.746186,25.479326
17.662486,33.115203,60.395698
13.310513,8.761802,7.991889
24.072709,13.533286,32.568975
19.087518,39.157758,63.786963
26.638502,36.399387,17.527524
12.376731,18.093514,24.228080
157.707900,-161.089507,33.221169
10.375247,47.794495,35.787066
5.660027,22.148324,11.077338
-116.047670,59.902064,-138.332270
22.767083,21.582830,43.876849
64.933039,55.306432,39.302998
39.373369,31.892885,51.344910
64.385386,33.891914,34.793260
58.809471,44.255501,34.425351
11.558834,43.716972,42.589751
32.040913,54.564892,53.807458
37.085496,50.257514,21.453180
30.089699,12.931013,23.010794
9.452932,57.156172,26.740364
22.467242,21.695818,46.035076
23.527103,5.338466,58.353912
21.256592,58.158377,57.663050
55.499346,-141.885866,88.198587
6.520193,51.107197,26.952269
34.898451,9.389084,20.446503
21.054525,60.195571,37.179764
9.901032,57.508421,60.179332
42.903051,29.205157,49.053192
5.840605,20.544266,53.553101
7.621705,15.948706,35.491774
46.633274,29.151904,12.649967
32.513442,62.357419,33.959364
20.827122,61.117625,28.349607
6.877284,28.214008,13.737829
22.130808,20.491825,43.766800
58.449865,43.629630,16.123342
58.009801,50.159213,6.042370
21.118871,-85.243289,-74.368465
62.179260,9.683166,18.720997
19.857470,29.780890,25.205884
15.501923,56.688234,58.840376
54.598722,63.464722,15.299530
9.225817,46.659167,61.834665
55.703614,12.752531,32.028038
7.784518,35.490900,11.533735
64.562239,38.798358,61.571734
18.253542,40.088808,17.797077
13.957955,34.359403,44.143517
5.716715,25.995289,21.015482
57.813329,64.505682,6.532268
26.806595,35.242374,42.960159
-116.089427,-151.043984,-133.495640
19.931590,31.192916,48.715261
27.547565,42.966067,9.319954
42.460599,38.099244,29.256263
55.983874,15.702560,57.941267
46.243230,31.432226,40.292432
13.219489,21.460952,21.659960
39.597490,55.657754,21.931088
12.078617,38.088005,44.097692
31.740929,8.402776,10.329046
47.960277,18.176342,9.571290
7.469415,63.375777,16.417840
62.175632,21.358136,47.536531
17.046973,59.648062,7.458269
49.536449,32.239331,57.202793
13.234543,43.258385,56.282062
5.195952,47.529882,28.129499
9.489187,51.949574,22.901035
11.951187,58.340993,35.666292
32.242381,17.180750,11.736130
54.296336,17.183583,61.818591
40.086081,57.002914,39.719311
63.012016,37.948298,23.174753
29.711363,22.734007,54.722112
-135.164599,-122.436339,31.709517
17.800853,54.673458,37.821347
28.024490,-123.951301,93.734675
42.150713,20.540431,54.601680
51.326555,12.600590,60.402409
17.744560,53.381391,36.839735
44.740403,24.487351,24.392978
53.478328,49.315877,40.040909
50.046136,33.957927,11.725286
23.369496,62.045564,64.128510
8.809174,20.210862,33.075540
7.388560,50.575574,16.299678
29.633180,8.017296,22.428739
36.781939,53.328401,34.445504
8.650471,25.609113,47.045802
32.317862,23.523435,34.998297
63.701833,28.529635,62.495654
24.192357,64.035286,31.262290
14.641625,28.043076,19.636386
12.001325,56.185387,47.717844
58.820584,43.107516,15.893132
56.381937,47.444599,30.578189
39.522720,15.012307,30.041591
40.023673,60.898407,22.871992
5.091613,6.068318,45.590180
44.601912,11.207498,59.900724
94.505373,103.219900,-74.095126
55.851466,31.967181,38.287173
-145.482113,-145.544769,23.246965
32.363800,12.114271,43.641406
35.011195,24.556861,23.621844
36.082310,37.311175,37.664641
37.844975,63.754988,49.344184
-147.447322,17.894380,117.321896
56.966574,11.406485,16.353278
34.058921,27.234224,62.844803
41.005640,63.230572,53.386767
59.635362,34.204327,52.592598
44.833439,29.105540,55.069914
38.119332,24.325726,51.683491
9.908048,28.245991,48.126615
40.903550,11.822911,24.185080
63.719968,28.853646,53.368182
34.920634,38.851031,42.726662
59.525971,30.709522,61.922429
32.010288,18.749548,16.432854
42.841250,30.952574,39.319057
35.393563,63.656189,32.563408
54.142649,16.708647,59.966945
49.314661,13.851111,15.087257
64.986796,57.690725,34.808896
50.718076,57.125110,24.946883
-143.363789,-129.642606,62.874320
20.693545,39.693354,12.427317
34.469599,14.849641,59.012997
11.902748,48.733841,49.360552
61.439496,36.894775,5.169330
45.616147,62.232723,35.373060
47.969598,8.031856,17.434441
39.211691,44.708263,64.885142
61.530318,58.200778,41.978933
-155.900174,137.184338,51.245671
40.937342,60.314978,63.201406
7.136487,39.239285,28.259463
37.618633,28.764767,62.916743
12.909386,10.719460,21.260347
103.282591,29.036777,105.600622
46.959742,28.072444,58.625438
-145.843376,146.553478,50.212947
35.115687,24.195094,60.839703
45.568557,9.018251,11.991698
6.475033,11.589961,62.211327
29.339175,17.448691,35.362653
12.280890,40.474520,47.124758
60.727095,38.683667,16.101290
51.002964,63.288892,16.675568
54.299809,46.004983,20.011119
47.369498,59.737575,35.437046
61.382490,53.328174,33.589588
11.913213,46.542676,49.215460
10.661543,32.427409,57.873185
56.042455,25.529153,27.754853
14.673463,43.903144,34.165645
-121.800066,50.665118,35.003951
48.526542,48.621325,34.750751
60.204910,10.976342,42.216182
15.119407,32.873160,49.088767
55.915474,30.346661,42.356892
42.040005,34.165692,28.121551
9.820517,43.555871,33.631274
49.071815,33.642644,9.780886
14.825128,61.818740,53.371880
51.607587,46.389387,15.563593
8.248903,80.822270,58.057957
17.470519,53.138174,23.757445
7.851596,39.853050,35.202561
62.196660,47.579168,26.416325
27.364912,8.755088,53.667332
48.307242,16.829085,50.072569
47.728788,43.441810,36.455073
50.709796,50.716955,56.350650
59.748173,46.590588,51.122802
46.704700,33.849385,14.321632
13.509122,56.951841,21.754353
46.767365,43.349953,42.469215
24.207830,15.114963,49.488334
35.978149,34.671837,31.666021
20.170702,58.981395,8.056246
16.380320,62.194915,8.901641
23.535018,47.408180,52.763293
35.658834,9.305181,62.869309
30.437188,46.310197,31.859095
19.744911,11.207067,14.853007
22.302262,51.124911,44.674382
46.474874,30.674164,45.507732
62.784539,31.556844,10.396092
26.647155,151.803084,41.963452
23.348024,43.531139,19.842801
43.796800,26.493422,59.397511
43.213483,46.324628,19.646927
9.688508,23.231250,47.384876
34.113932,25.189413,41.361294
-93.196875,60.034016,63.592765
31.627043,7.561508,33.706450
62.257896,39.041189,40.675605
20.729702,57.115694,39.673185
60.612067,41.286454,8.372442
27.652193,40.792731,44.093455
20.197705,62.691827,48.095711
21.383128,14.544279,60.153789
52.066591,-133.110113,-97.239924
37.577277,10.955148,36.844142
53.015361,38.142065,63.474511
12.364931,43.046166,41.620240
28.766290,32.951566,28.414294
63.913535,9.062609,28.205683
9.680824,50.121858,12.063342
35.959146,30.042971,62.969584
32.260629,14.109170,39.249047
27.966109,59.261100,12.395424
23.323555,48.046375,45.332591
19.756524,24.781462,55.142315
12.698604,22.716195,51.293177
154.245938,60.245069,-98.037437
59.260656,52.421854,16.842209
44.948545,56.994394,47.934746
26.198429,45.231087,14.968502
39.729994,5.913868,25.301050
57.942180,26.141430,29.520171
31.156986,61.442556,12.989964
40.157329,37.646181,23.696720
44.596732,51.898011,61.528816
24.456910,-69.352979,94.966960
35.632539,40.033241,17.718444
59.675481,7.041074,30.638481
12.692198,58.298726,56.275206
24.642425,48.937155,30.921887
13.211362,61.861633,34.296389
18.620132,7.426255,26.080877
30.152165,7.452496,18.667353
37.435489,10.291959,63.617105
28.592045,8.124790,45.607967
32.001061,21.186274,42.365936
32.817608,22.322492,40.298775
12.212577,60.031055,24.121531
45.506196,34.431489,38.883688
41.410016,58.981435,25.693681
7.917908,56.879749,13.049870
-83.454930,164.072258,-147.756734
29.214970,51.700503,25.227109
40.152308,7.153961,24.680664
10.879691,45.134817,23.702981
36.730586,6.768758,50.158668
63.182195,58.215844,51.315691
15.297480,35.330651,16.424780
56.116060,37.749480,35.557234
33.357874,37.155372,29.647093
36.300210,22.063824,50.633188
15.696044,32.293034,13.459443
54.773657,63.364931,32.219014
36.668509,52.162299,11.976991
64.963184,11.476397,40.046464
14.455390,17.061771,19.853043
33.134753,60.479559,106.741211
55.141391,59.982127,53.378678
51.986178,6.971468,18.434449
17.094180,52.489839,15.820294
60.238311,36.008230,8.953796
102.913807,7.292675,-151.300828
60.502707,64.334263,8.958987
62.585690,14.593486,61.123990
17.067599,50.160279,58.417036
16.275443,41.009193,57.507492
38.616084,61.157418,53.367112
64.225402,53.269574,14.075090
49.589940,61.455094,52.233476
61.009341,28.132807,51.836782
25.505493,25.972464,34.140256
59.903230,52.456299,37.700543
44.723058,31.225556,46.782148
10.141453,27.013877,41.514662
26.047329,59.898422,37.769651
86.347158,71.189166,64.071987
31.672076,56.496516,19.959400
44.361916,41.031322,59.144964
27.967323,9.284186,25.201593
54.272681,27.696440,5.342542
36.413596,48.429504,27.330095
33.889262,10.802517,64.549304
58.960697,5.249046,20.819363
158.370186,8.459449,16.796122
58.314590,13.603778,45.328645
46.771404,48.370243,38.632617
63.496457,32.861214,42.550049
8.779378,38.724690,31.086396
63.888622,25.220807,63.711599
115.001694,17.806264,40.002696
5.243777,22.041836,55.761473
15.932266,51.171981,58.820047
34.510856,9.268882,60.748825
37.538252,29.489291,16.267825
56.953256,52.510884,17.610385
52.733453,38.437356,10.337955
38.336579,21.930387,7.488836
16.908228,24.665191,63.727842
63.139879,61.398726,18.317316
50.486481,48.529264,36.818626
15.778035,-97.641985,93.760131
14.628736,30.768028,64.306637
44.361387,53.876456,57.950914
34.902239,34.099707,58.245423
44.770564,49.838432,54.205155
54.981363,62.741508,8.829552
21.522245,22.641658,37.654509
34.540727,-108.659510,54.094056
40.341054,9.447262,31.240174
6.347302,8.319804,19.619561
50.494173,39.831894,55.504649
15.750864,14.074438,30.694510
25.475542,54.562533,57.596374
42.481183,53.815477,10.637013
32.615309,22.842763,39.952583
10.781807,7.259008,19.771402
64.751068,16.922180,24.050986
35.443191,68.486477,87.948115
31.200765,39.804631,25.969764
12.386469,51.697330,21.915146
47.279546,19.066491,9.044953
63.001067,32.859796,43.293727
17.045721,68.158693,12.785425
46.659825,24.990686,14.635063
-87.502239,-101.406894,28.828839
43.565208,43.189827,54.093758
8.291636,43.075090,47.862601
8.014119,14.981921,26.631367
53.232996,35.270125,29.755213
24.745134,12.143030,28.331171
62.120481,62.340673,26.115311
64.351623,30.015662,34.068450
42.973035,6.475452,35.963375
24.989385,18.206960,5.156812
21.576359,5.479198,56.312861
9.053491,53.619750,54.213126
33.643610,61.957994,58.620092
53.887149,54.699672,62.119550
15.903095,13.615525,52.268817
17.879257,7.620729,35.479912
60.302352,21.010527,55.058707
16.705759,36.530380,25.403166
62.273730,6.066949,7.136272
124.855878,-132.840598,5.133051
60.481143,61.270351,13.262446
29.567275,27.364258,51.649763
50.818664,21.772007,14.226946
18.524530,55.635328,61.705989
55.142262,53.983716,17.355494
50.563043,31.748239,41.755957
10.391502,12.270069,39.540190
12.686014,62.805973,18.573098
58.895123,39.655290,53.793686
-149.289402,16.847674,20.400471
40.635507,56.281413,15.735307
64.630176,52.456492,40.599782
29.309677,46.046794,54.669348
48.864222,38.942630,38.958728
20.972502,26.908952,64.735459
7.760032,9.244669,54.893230
36.922740,51.257906,43.616796
30.566511,52.559563,43.409446
34.139511,56.393868,13.600997
58.315766,23.485416,31.095457
29.164647,19.456468,18.342678
22.372194,53.339230,6.360939
13.526823,30.433743,32.675125
16.293833,16.301882,5.133930
15.153374,6.656197,48.586697
43.805597,31.189741,56.056868
30.735467,26.825496,14.525160
46.966046,43.877906,59.311666
61.249178,34.269456,13.962697
13.002364,60.798996,63.267147
20.229226,58.482123,5.572952
13.734024,30.230735,60.267399
43.843465,9.498850,5.760311
46.651586,29.648943,42.253283
18.181654,46.489471,59.186546
56.275651,7.185278,25.033610
16.089170,31.746916,6.260268
21.482019,29.550383,43.969210
8.843000,56.287926,33.887910
22.330741,14.016157,30.570418
10.196074,14.231678,35.485006
9.059499,42.864388,39.302340
47.612621,21.461185,52.832807
41.880791,39.294181,43.988254
48.707625,20.795338,42.998733
100.973324,63.814552,7.548425
48.055844,24.713860,44.406506
34.457094,41.443398,60.449720
21.092566,61.720250,55.473172
28.460886,18.969682,39.462501
38.763419,9.945491,46.093980
51.437217,24.761751,45.369376
23.129368,58.543010,27.310736
58.979087,14.517167,14.475073
56.983669,33.961888,49.857899
17.694030,55.638472,21.693915
-101.820259,89.187557,-95.710783
29.676356,38.315303,28.493811
32.509724,42.306940,12.153150
51.125053,25.713544,42.493575
63.840743,13.889065,54.323598
13.359078,16.204532,47.010742
19.406876,9.369180,39.386805
37.945752,5.685153,37.548985
22.968534,39.705883,20.577929
5.048922,38.907837,21.481226
59.855853,28.387230,46.673024
56.793034,10.671071,5.735216
61.570077,25.032790,56.853289
18.131740,63.133968,64.242031
39.754875,26.701993,23.471068
60.228035,36.815936,10.052660
13.466127,18.839742,46.685567
35.262768,9.673293,10.708410
110.286873,105.991615,77.498207
30.641761,44.816607,61.374530
42.096993,28.071509,47.939573
12.832695,37.104121,10.492930
28.193017,40.297074,43.491992
60.859442,7.380957,16.192039
33.172854,25.821799,27.065784
35.542445,38.491324,42.298645
18.928433,-85.676680,126.507383
11.365658,46.486288,34.823498
33.829247,30.681354,23.704367
57.241797,41.558906,44.789999
56.632218,37.765337,39.111177
130.020854,14.560489,14.112680
61.017485,45.747422,62.625854
52.029988,62.295781,33.535791
46.101294,26.859863,17.898860
14.364046,14.034892,29.378217
22.925497,27.147660,22.260725
61.740916,-158.079834,115.662717
60.078878,26.225116,14.647211
23.426139,11.380492,43.196756
40.561555,8.825256,25.809219
53.602099,13.677414,53.511299
38.320096,43.822965,63.848310
44.776032,41.830095,14.434809
35.590932,44.820217,56.211943
64.635556,58.102040,23.104941
64.822680,48.364947,57.371976
7.432742,19.622256,34.277046
45.128023,10.679986,21.132632
19.892084,24.712786,17.844002
45.146866,63.172095,143.322926
16.819250,8.129389,60.580491
-77.385803,47.556112,53.027727
-82.587220,-81.261307,-105.868579
53.356849,40.579216,37.056481
76.702559,26.468414,104.523221
47.504431,35.580532,46.012573
32.278721,34.155890,55.381426
70.847317,49.875052,71.956020
43.183686,18.672150,13.100755
36.225751,29.006096,34.858216
51.967050,63.329967,9.355089
11.599647,37.367799,62.210696
16.885644,11.599935,28.155468
22.714289,24.602630,40.119215
9.469692,18.546691,9.116690
55.046854,52.578987,7.944522
18.513333,14.236128,26.524879
34.099798,8.844995,28.505040
32.794014,57.039357,17.365296
30.286825,13.833293,20.524402
39.904023,51.651573,47.997469
51.108853,42.412848,44.622828
21.833051,65.889213,38.370099
55.049001,11.322898,46.181180
42.828224,13.633313,36.846560
47.612392,63.668739,61.325002
15.965184,46.759093,59.839931
25.167319,30.195895,27.697159
9.176439,54.133541,46.152259
43.191834,58.221903,11.035745
35.465397,19.402143,59.737269
60.317121,62.127437,36.806774
49.787546,47.318525,36.502719
64.633422,53.013759,7.791916
40.261956,57.215765,18.304477
-140.664424,-79.888392,49.578768
6.521423,41.469095,59.888924
7.809313,16.155696,22.995681
53.113174,38.117061,44.549924
12.253760,52.074686,64.207650
50.168703,6.338919,57.052225
56.355696,56.678432,46.895894
11.207354,33.590872,28.967499
12.966655,34.638213,49.514348
122.179740,88.350914,12.020649
50.951173,31.613382,58.248204
29.969970,27.628913,48.114768
-140.818882,26.823032,46.064996
40.815973,31.693540,12.767262
46.001930,53.394014,-107.440822
58.448852,52.890287,24.472902
38.267454,26.752997,22.972614
48.998357,35.283976,47.058310
61.511325,26.827092,13.460110
63.868755,57.265110,27.808794
12.642454,32.367977,40.340583
31.826125,27.140288,34.503730
9.358236,22.433715,35.671627
28.156205,31.865232,50.385854
61.191181,-153.183550,20.351824
42.264476,14.424427,62.317967
61.803046,60.632326,17.612020
24.484122,8.094765,12.151042
61.485930,36.615940,37.053167
-132.113781,23.510746,9.183942
11.438212,16.128264,46.428099
49.517255,6.236454,61.653293
163.443681,-149.813993,-151.880191
137.913154,157.510531,-156.376155
59.731171,27.601619,32.070898
51.075116,11.587388,40.906684
31.908881,33.586200,12.370926
32.257474,58.927163,51.212800
-132.513854,30.922930,152.490846
16.517057,22.198372,32.314630
42.789697,15.269163,24.896530
55.319931,40.113639,37.445145
50.906527,52.978194,37.424257
59.073632,32.515394,42.754317
36.525790,39.850160,15.291217
58.697974,45.734573,6.667914
34.987179,32.832418,33.492702
12.745452,56.055860,63.649440
35.309393,61.704477,21.387956
27.737882,6.931502,46.714418
19.645438,6.346271,57.726198
10.165623,57.675545,24.577531
52.614435,63.057811,7.706277
24.395411,31.728316,19.986313
45.725698,62.735402,62.686441
43.942073,12.920591,15.770647
11.940891,17.751008,53.923218
26.604582,35.502680,49.379668
111.453486,156.949701,29.846467
-106.399433,-142.075009,89.141400
59.497638,40.360706,15.034215
49.009154,7.130293,23.587039
17.906708,17.166586,30.003200
48.275829,34.304155,27.893034
19.328767,10.367748,64.953041
8.389481,19.917504,21.515794
41.208280,39.287156,16.262521
47.545897,19.258847,55.060800
54.077257,31.077089,40.177422
35.255108,15.102875,36.219137
52.427712,39.971869,44.945779
43.602058,28.052503,64.838876
27.706300,17.423750,14.381779
38.850876,42.391978,19.862403
51.695732,52.733180,7.011787
21.016079,51.786895,54.709448
54.030760,55.492720,45.362065
44.529052,9.400613,63.595233
41.122511,5.718352,18.185099
46.584901,35.589509,11.426024
26.514581,44.730551,64.697232
46.647986,57.000633,6.397997
50.993332,8.259195,16.647221
9.440247,8.045907,26.625451
26.181359,29.117059,11.174698
24.706524,58.467676,29.304419
29.770386,28.844576,38.306319
7.565152,28.707009,47.755644
41.007844,14.054481,26.244563
61.849251,9.103452,62.682146
26.675974,54.800937,25.908644
11.923968,36.797344,-114.920535
10.638352,53.932386,27.992276
30.642678,19.296482,50.916925
57.788224,63.808271,49.412070
164.150182,23.250952,117.943428
24.218971,21.258236,38.678087
12.666709,57.941885,34.058215
17.589847,54.653268,31.878015
27.904014,29.746360,10.344251
122.244689,-76.075761,64.173697
34.348741,18.870747,15.977849
28.325551,16.033351,17.089609
