dim-1,dim-2,dim-3
30.453315,19.129708,21.844601
34.361813,32.908628,53.181125
5.212938,64.435481,31.471346
28.238245,140.793363,98.220172
18.379675,62.686024,55.100147
-116.980254,48.641593,38.162253
52.062931,35.216881,52.309144
63.613696,64.292613,32.689451
46.356465,12.437444,39.434655
64.457178,8.303747,35.207850
12.073291,48.717720,6.521788
69.258142,133.471458,-101.920050
48.679832,31.023155,6.867054
7.388023,57.212268,64.688474
17.655657,36.617187,37.467314
15.924167,19.596677,38.622895
29.689948,30.789595,26.902500
29.965552,40.427967,45.996631
23.564646,35.928415,48.691216
40.816001,46.943507,32.368008
-156.736665,86.094167,96.175283
14.389060,35.549803,41.241063
16.034013,59.042929,37.651943
162.013959,-151.953763,-152.186020
63.665076,44.446900,38.080250
14.550648,26.215966,22.693103
21.846805,49.481011,16.398171
14.305673,62.776147,10.211268
61.140696,10.083952,17.601056
38.519094,48.050742,42.976915
29.256421,39.307710,54.367354
5.476036,58.534593,58.037708
38.167299,29.269050,5.636139
6.054537,58.070443,34.040893
51.325784,42.835555,30.458990
63.425937,34.665124,46.134364
41.597731,135.524131,99.753561
62.737360,27.577600,19.588398
53.816627,26.917150,25.687597
45.047465,52.988720,46.606533
35.294280,29.238570,33.670205
40.521227,46.133772,23.666704
50.922583,44.896636,8.900262
45.956343,57.937003,10.341627
32.946994,23.129069,55.848800
13.243778,10.140260,5.013119
5.425684,15.839178,28.585506
32.535265,16.055816,27.599084
52.248563,46.161230,43.922438
35.185018,23.275538,47.316300
59.590840,23.827008,10.505607
61.001998,60.595897,27.184812
24.762278,31.541210,37.407995
28.747297,22.524553,64.653913
19.551316,42.792547,17.146518
5.977253,48.818234,37.131991
18.438121,37.887731,42.817346
24.618524,30.519180,63.601191
42.367460,48.217135,50.204439
29.617519,24.628922,45.923244
55.212639,23.033404,64.597837
17.894670,-91.430640,72.041207
32.220115,57.688681,36.741771
35.638296,16.771817,12.422162
12.339587,37.916354,31.961131
8.286972,53.127308,29.585706
32.603723,19.450838,58.933689
19.828066,62.190106,38.482179
43.840056,54.224646,34.629991
62.138619,17.674333,8.067988
56.160862,23.054742,56.089186
51.029314,25.896956,55.167006
64.367955,36.113183,60.909245
31.051637,8.226617,54.323276
59.805822,60.354713,36.582131
38.142941,29.882121,60.549058
18.001117,48.902882,43.822338
54.312703,60.597865,19.274759
33.613769,29.426954,30.256653
30.034159,63.894054,8.036390
10.064776,16.648588,19.657557
32.685866,39.604446,38.992994
44.576218,27.726935,28.060311
22.539786,46.539909,36.198823
24.981011,47.417714,52.913538
21.858084,31.769668,64.583128
37.568544,62.504952,16.692165
17.419106,40.764113,62.606370
35.348698,43.307041,17.198239
32.779116,58.318850,27.663447
10.249759,48.616937,46.050533
12.368830,21.280503,34.654489
11.151357,10.300656,43.563057
6.858208,7.631819,55.006950
43.516164,29.733725,20.788720
16.895399,15.807984,35.948306
39.684792,58.852341,25.143565
35.481538,55.446760,11.843914
49.582370,37.608245,14.740235
61.355386,51.968377,44.526489
157.731175,51.509790,132.999316
29.505733,106.811901,64.368932
19.694007,11.294230,-142.728618
56.412604,17.387647,44.730579
12.968752,53.946775,45.263628
61.156507,63.009650,63.678917
58.581674,32.811246,12.788172
-140.777193,39.274206,134.967796
24.831954,27.543740,61.519628
50.133352,48.836114,5.790299
11.122394,47.307099,48.195552
54.057614,16.080175,33.062674
35.747494,41.828453,32.993687
48.298228,60.344811,6.742955
28.541036,42.169622,46.972459
33.541873,-141.359917,-96.141383
52.033899,29.580240,48.234271
58.991252,44.137161,31.198489
21.330479,5.967211,60.176536
32.771875,31.336244,35.480172
14.269510,20.362060,45.760855
21.407025,60.259912,47.279718
39.646740,34.857146,36.089791
11.450859,16.093865,46.878989
25.270977,34.911136,50.632856
16.979832,35.401484,45.776487
29.822928,22.288143,9.024915
64.834519,59.556316,16.255545
50.068326,19.933670,40.246304
-125.663771,-124.288998,28.348241
40.054006,28.277701,28.756118
11.583695,9.603094,46.441278
28.024928,25.858935,39.522736
12.427378,52.733170,8.444693
64.451075,52.376062,35.167209
23.731670,12.949277,51.403008
60.805507,7.607900,5.021453
35.589956,31.668817,7.344594
32.360922,14.787689,38.436883
17.768314,25.198380,10.085145
37.330398,59.134525,43.737487
-142.994799,32.387952,-147.377953
7.593706,19.237581,12.903556
7.637838,40.128072,42.029942
25.894899,53.281841,21.762110
57.172161,64.069615,10.738165
26.850553,61.885344,29.439982
31.498732,8.179244,16.053887
44.062812,55.968796,9.772587
39.973983,130.503579,124.872304
35.899088,10.545005,26.081607
38.146605,17.690393,39.135467
18.790360,20.773744,47.176923
42.516601,32.619039,60.917272
37.236280,57.908028,12.536176
6.785834,63.916742,13.457119
23.362625,38.960930,24.740288
8.254086,14.787264,51.675198
12.959900,55.686337,15.217804
-127.569867,-132.465269,45.355917
51.041803,64.102645,50.512374
40.648236,9.804824,55.767273
53.459048,21.098998,63.056301
23.904923,13.124469,38.227603
28.581393,23.846250,50.642475
7.149927,20.627857,61.037482
64.704166,27.482207,50.100661
48.275380,17.455993,9.662871
34.164290,39.081723,51.156148
32.177184,13.473993,53.311799
7.477558,21.902039,43.237897
53.499068,22.195799,18.481859
40.259310,24.583708,64.687325
40.318495,20.372812,14.313782
39.453921,54.615583,45.176237
12.224346,32.619176,43.201078
18.425645,42.493161,31.601515
147.909364,-105.102918,-137.839929
47.261163,44.384965,34.083806
17.262393,29.501890,10.896183
23.418529,12.490517,10.542929
24.283293,11.481592,25.465254
10.916890,28.303249,33.921269
28.205749,53.698603,52.955409
8.158586,45.064802,35.706641
17.433625,60.948378,41.138002
45.587077,51.948591,39.251311
52.557458,50.289449,55.228300
30.752207,5.164647,47.464520
13.020189,48.925562,22.212348
37.476568,87.822847,149.399426
57.940623,40.846129,7.190511
39.690440,8.547881,8.355571
14.715586,36.818531,38.548274
16.646470,17.874592,57.521574
24.390703,-153.502628,64.604629
32.466258,36.591130,49.586720
37.050467,24.612658,28.054797
25.434444,23.746817,17.442606
30.659572,60.206359,23.814101
21.416137,14.627421,26.415526
9.933409,59.091964,64.735330
21.883078,45.103086,12.402563
31.315913,47.046436,6.740873
46.618665,55.138375,56.318499
36.383207,50.115003,47.246505
46.659810,22.419492,8.225460
21.200959,29.334377,6.649150
11.389786,50.484683,12.459129
9.661187,55.813250,44.585960
64.248381,14.382060,57.362614
38.036886,18.452421,26.291430
17.947574,48.792992,39.465638
55.980108,21.952314,10.014192
56.470353,20.036913,54.069942
152.378814,82.433642,86.298770
26.213696,61.812435,34.586235
56.898726,139.477839,-81.592719
6.187026,6.806751,31.169298
9.260517,10.784041,20.609884
9.660790,57.823133,8.024586
31.609493,23.357204,28.499450
41.628561,13.913985,28.342528
59.552215,11.201246,16.054069
23.891016,35.631651,17.529753
19.653657,42.893830,31.980939
36.174072,32.965987,23.546225
47.307581,64.193459,16.849140
53.418816,6.771071,14.259571
26.052430,38.716092,62.084576
140.711403,45.953149,120.283099
26.566053,16.568680,11.094102
24.013170,7.051298,47.715672
56.813659,23.482132,16.265064
25.592441,18.520481,33.319440
49.481527,33.301253,35.993221
27.600530,37.145497,16.529584
33.014318,21.971724,55.873980
25.281438,8.348308,35.908945
-138.374055,35.086773,20.864465
-132.064963,-163.880355,48.351620
49.314071,10.745780,14.173312
100.646688,47.502980,18.398928
39.141775,-89.052038,68.994374
5.409236,45.027831,12.054031
9.875534,10.776902,32.161089
40.416177,17.632604,26.313794
30.244132,11.109262,30.473629
52.516576,59.759398,38.768881
44.297554,50.672771,14.227570
25.122597,45.701071,7.817674
51.831877,46.781302,14.445347
60.690021,61.327733,63.806533
21.691107,54.679797,46.319233
48.186454,44.004947,7.007721
30.532442,25.074538,46.347953
38.637583,13.850216,13.312661
42.255707,10.763483,43.478605
20.882945,24.099712,5.381519
19.067023,48.274071,32.374974
13.221113,53.634116,52.814650
9.001819,45.322643,29.432287
15.637654,27.616719,60.749727
26.739249,12.017296,61.464402
32.073958,5.037362,50.786365
11.433154,53.724207,20.268105
37.596857,8.722400,27.470983
46.088686,23.091960,49.284804
25.673812,25.627655,33.045338
46.497133,61.994151,63.373291
56.636588,22.534449,12.134299
21.043872,40.304847,24.390753
6.030882,38.984148,55.787629
8.459905,63.840880,33.432791
41.702021,45.366985,17.103246
40.278373,64.229783,24.682993
63.411716,10.888714,61.550526
23.342293,34.625562,9.946405
58.413623,17.032737,54.202021
57.502715,16.642252,59.615144
9.725682,10.204151,37.918390
8.848045,61.840572,41.010979
8.194648,56.028074,64.501375
36.490245,15.244999,14.296619
16.104294,40.465367,35.166210
48.232546,63.604311,43.114992
10.269059,38.034963,31.433086
43.807649,56.010210,12.045964
33.812769,37.225188,47.420070
34.645284,7.743175,48.947308
6.272413,25.030944,34.248431
56.832910,42.717055,63.683583
47.434196,44.889170,10.083241
49.207237,16.722542,27.544037
-134.943042,-71.749520,-78.852490
43.909693,48.704829,5.867543
-89.890342,38.800655,5.714072
53.894246,50.404277,43.846548
31.138061,11.100301,45.726208
19.484632,48.368965,54.806807
52.744871,18.999043,46.195972
62.367388,39.995492,60.019655
-134.603542,139.124007,8.945389
29.384744,36.452535,9.655275
11.556231,41.102315,63.232985
47.188740,10.539446,17.206972
8.937622,32.538000,13.966355
28.737818,57.391071,46.788644
25.205023,39.922361,51.499725
63.417709,49.612971,56.164772
37.203490,5.063600,13.733588
60.044906,50.755363,58.277211
42.945947,59.893709,26.723802
58.666572,28.380032,49.637102
25.279533,28.027095,15.592104
49.192710,17.568391,10.478245
36.450750,48.780104,25.249503
22.586478,11.839224,33.104909
-124.303543,140.404125,-162.745250
156.143223,-157.107213,130.596922
-152.755708,59.853232,96.201691
32.678773,22.354401,52.371971
48.129752,37.671986,31.990525
7.314661,59.394906,26.816558
34.261109,9.020789,22.792501
25.457649,33.819653,55.066859
8.405552,45.260310,44.954184
38.820893,23.236698,58.581230
43.403565,38.105234,24.843080
26.748752,37.584410,59.573992
21.180180,33.976352,25.521837
28.367390,7.020709,17.488937
5.827533,59.295327,23.981441
14.978344,9.384088,40.814631
16.289952,51.477614,30.646509
29.574289,25.376475,11.748592
16.968422,40.394601,28.092474
34.932478,40.517618,18.713961
15.649146,35.098092,24.339716
52.952908,10.132077,27.222884
56.711853,12.919321,24.772029
41.623290,26.787845,29.216510
48.687954,27.914041,9.776192
12.572362,34.396600,21.499756
61.150312,30.531428,62.626748
32.608352,8.035499,45.189730
56.240467,39.154610,29.050815
52.387713,30.137755,8.883789
58.674243,19.123406,31.101329
41.958744,15.577033,40.843338
41.855021,54.863549,53.547002
19.935380,32.115653,27.474241
-94.565387,98.309419,-121.254660
27.595570,44.666297,42.113348
9.421639,27.554215,45.495091
19.913281,9.298026,26.902034
57.563898,15.116580,6.269037
45.543941,30.615681,15.546824
-71.720657,51.060293,-152.703504
18.474797,20.472194,36.838705
10.559955,59.842519,7.972725
21.176427,60.072529,49.618540
19.940179,19.506642,48.360306
10.621747,21.437203,25.829932
43.730681,16.137516,39.421334
51.329637,45.469850,60.459558
-142.127183,-73.241285,21.851131
-107.876781,44.680229,143.139624
22.941902,40.446349,15.787381
16.041756,11.085018,64.073510
27.883052,26.310443,9.261283
7.006888,50.474782,26.682032
38.734094,64.178705,64.158895
62.934173,63.931432,28.390495
51.225319,22.090965,29.202231
26.664854,123.097129,-66.152700
32.148576,44.115693,61.430163
34.266549,9.613945,40.467942
64.611793,39.796978,41.627120
48.609617,30.473912,63.076703
17.795378,16.438531,11.155687
49.706077,41.004139,32.107663
54.275657,51.148634,64.335266
62.694766,55.170033,59.721335
30.046680,35.359294,27.048290
13.499872,21.040829,33.811933
18.434186,28.475794,16.796441
62.591393,21.410735,29.534003
44.077607,19.549726,9.378954
53.482713,21.752679,64.931062
52.889214,16.935044,59.049653
40.429740,38.395197,17.555322
40.279769,50.577767,59.561089
6.369476,44.561865,38.962774
20.559311,42.602880,22.304602
14.426834,16.581241,17.721221
8.105868,47.082816,58.426905
23.930167,-139.323707,39.876834
60.945007,23.167051,18.349612
56.487699,62.369629,10.673171
50.782625,33.384195,52.410029
45.118198,42.661907,44.504654
60.846579,16.695421,57.632894
41.930647,48.805563,48.233834
36.558022,54.621599,48.206732
19.837109,24.748840,57.247118
27.334215,53.627588,43.215391
14.468591,62.548603,46.475164
62.969513,57.089098,41.603584
55.421388,8.268319,6.480538
52.393047,41.995314,60.851399
61.781802,64.810288,33.370747
29.321885,10.078104,64.372518
49.620927,42.503802,5.142102
27.953262,26.877518,25.669383
16.168191,35.064736,41.287327
6.421250,16.295972,8.002444
61.352393,18.928444,28.408268
16.828101,53.378337,49.290134
58.481609,15.374352,23.284395
16.420062,39.322380,37.412633
68.611618,38.491881,35.536579
20.051358,59.888331,25.017503
38.216270,61.932590,22.026856
9.982000,9.875966,17.016559
15.542182,54.606481,64.722450
53.246795,33.430710,48.558063
17.638486,58.415230,25.470648
61.397499,24.990753,37.674106
15.130161,27.120399,27.431494
7.654255,42.783293,21.161888
47.936215,37.179720,35.996925
40.718872,42.912269,13.262398
54.350746,40.445649,39.720235
49.117519,6.479642,56.764788
43.429173,61.696165,51.169407
101.710190,153.410158,67.046696
13.367997,6.575115,14.959704
17.793416,36.043889,42.753857
59.872468,15.466637,18.690913
-108.982827,52.692248,27.321140
19.669102,11.191513,40.451143
19.489283,25.107562,18.591684
27.111267,49.559022,6.054704
45.163274,31.125045,16.211061
50.298180,39.057211,56.348212
43.003423,35.358199,18.547837
41.695404,59.617984,42.395289
16.898095,60.301760,61.360257
49.319204,44.740163,61.776665
52.699683,58.586827,18.685515
12.197485,41.172832,33.265104
45.602947,45.305385,48.476183
60.653998,39.204331,9.665408
15.522769,24.756264,24.523037
50.396063,7.336837,51.300739
53.836777,9.193070,41.661286
-69.176813,-160.857278,-150.354802
38.874249,51.691706,31.610362
-92.042293,68.107901,41.279220
16.037938,26.895319,24.717537
39.590271,57.088278,39.992826
45.559673,59.979329,36.005744
20.714179,35.475922,25.225333
6.048495,30.396222,46.270201
38.181948,54.408390,42.393545
7.599204,53.465216,23.768367
9.945519,24.018099,42.036840
47.940962,14.666440,52.668354
11.791882,53.063689,6.219306
40.871902,41.327152,33.329581
-99.222880,126.638119,22.977748
20.478623,63.505390,32.514205
25.763841,8.628481,6.981370
20.237554,22.842435,30.804646
60.415797,31.362190,52.921642
43.669317,28.157892,59.635129
32.182327,-125.695260,-70.587583
16.945430,31.188054,62.600261
30.122659,39.277255,60.010328
-145.344572,108.200200,127.834211
50.283920,54.479555,30.447199
110.011642,-98.784745,-74.308536
31.595851,23.847592,37.212984
15.248338,45.776415,17.840111
21.974666,19.120613,53.892002
18.263917,18.368550,12.071019
36.595482,62.195652,64.068609
50.399760,63.222843,45.603517
147.534156,28.085903,-72.578999
21.928817,30.655123,58.054003
26.394483,10.594002,48.527899
63.059162,16.821930,-164.216022
58.687322,5.347124,11.925706
7.200889,44.320165,54.084425
21.310435,47.307631,19.688747
17.577110,29.878986,40.284748
53.989232,34.132166,63.529317
14.996841,57.475292,32.013432
25.205122,52.592449,10.306018
-132.698876,108.624244,27.643875
23.895679,58.008418,64.905406
51.312607,59.683277,44.113174
15.391548,64.406658,40.304854
15.636235,19.648703,38.316248
-162.359742,45.877796,163.622606
47.786624,39.211181,31.811969
56.604326,46.676091,54.799896
11.200071,57.523885,15.350487
55.938327,58.935158,147.393310
56.921434,36.163515,11.631453
56.896478,50.590561,49.515153
12.761933,37.938158,43.044846
37.402612,15.192450,15.797955
19.475265,9.000849,48.523172
20.649621,9.995997,14.696444
8.415732,14.068817,46.422660
58.486274,58.354587,40.649967
16.742017,9.626971,21.954675
60.813040,29.469189,62.936724
62.919010,33.962849,10.845937
6.375524,57.744890,30.340071
21.303556,45.028335,63.870232
57.187849,44.029060,45.251049
45.365485,23.596605,35.599353
28.315435,40.566987,32.480142
53.220158,26.057113,19.532165
32.992269,9.484271,61.865772
19.122020,42.284316,49.923025
45.027418,55.429810,25.231000
13.954111,8.552832,33.885707
57.183931,39.332449,51.427108
50.309016,62.058023,21.889172
40.454911,40.871389,43.824088
-108.385791,14.447508,15.784187
58.869039,45.637870,23.357653
63.514480,14.449807,51.575075
35.725532,23.657527,32.825755
36.880814,27.618752,28.700561
23.912505,47.408725,61.530904
10.956685,49.029943,21.823167
33.260030,45.664035,44.696418
-96.477262,10.815825,-149.431186
38.926448,36.059230,37.165949
56.787230,9.384636,27.159799
61.321300,38.643189,25.446031
24.434177,34.951684,34.213411
10.936080,12.601504,9.831876
51.097531,29.546710,32.897039
29.503323,40.548323,18.034691
62.009274,33.270170,27.783145
11.773517,53.029024,62.366383
26.199120,43.444578,44.540048
8.960390,42.618721,54.376702
22.477263,5.864550,34.474833
26.080216,26.974953,12.992697
32.171367,61.014882,42.494649
22.709874,21.834214,58.539397
33.422148,61.859037,9.795577
-100.256957,-73.437453,-67.482034
55.883267,14.790832,17.929697
41.029624,62.500141,29.813914
5.436914,40.476708,23.660145
43.892104,44.242396,46.101313
34.417203,40.091092,34.030079
60.723079,5.010018,18.768357
35.195810,5.476717,19.494711
7.295484,57.135600,51.666101
86.745520,14.920616,-106.210393
41.267122,63.148618,10.694918
40.011705,13.958471,8.558564
19.356789,29.322293,16.376449
60.854460,35.036769,29.853787
45.729386,120.448362,32.496176
60.893135,45.928517,6.035977
148.673229,85.169953,51.092910
28.851310,94.590957,128.792784
23.024418,42.901358,30.139271
22.902907,152.435630,-140.832926
29.771639,26.215520,41.984970
19.442250,10.954014,22.852901
44.802675,14.409012,12.078423
21.504327,11.604300,23.433633
53.047428,56.122016,16.109493
46.536367,64.615024,31.515662
12.805229,13.658844,48.630838
57.688943,5.035646,57.404436
27.228480,63.529822,19.868251
13.360734,12.890197,7.571426
46.825427,20.939008,48.120442
19.134041,55.946142,5.330328
20.026081,9.470135,31.180648
38.384768,43.319498,62.659608
5.702351,18.554583,30.557862
48.350517,10.071518,49.374986
36.126664,30.993027,60.609067
45.830205,40.513444,17.663572
64.287935,44.538607,52.461788
27.384269,55.580761,56.711588
32.153414,33.150721,22.868679
10.106741,27.956061,27.591563
50.750446,24.881611,45.762992
62.067110,11.453726,17.237050
60.942360,62.879446,27.547112
51.661505,52.827681,8.283326
18.670618,10.526775,25.903794
40.400700,15.890865,18.992936
33.469409,26.164344,26.556487
39.071292,19.390572,20.007537
18.843034,63.991398,6.490556
55.295574,54.969024,20.663201
25.393695,46.805057,40.407843
48.151865,13.057730,42.388458
6.591384,54.623557,51.468036
16.054654,63.527377,63.853786
57.706078,14.733830,9.629014
59.336448,40.907619,47.026319
-70.305850,27.327598,113.308580
59.882515,16.994487,45.342244
58.589562,63.668099,54.402609
16.029202,39.927761,27.026554
47.158114,41.694065,44.325176
53.964543,27.116247,51.197226
48.946630,27.877085,45.674275
22.712843,35.094257,39.109005
27.688193,12.209452,38.962005
16.146086,17.264346,22.417191
38.372086,5.763562,25.808577
50.037738,54.928799,13.952175
27.531700,54.881138,33.048396
26.959244,62.749227,54.929909
40.931993,36.692417,9.328586
56.863939,17.240705,64.237222
54.231547,13.091244,18.550778
36.725003,49.366477,7.868657
6.180229,39.228698,14.375779
37.931201,7.466737,12.560242
49.866405,54.936052,18.682987
5.241674,47.758017,56.225928
47.765633,7.737619,25.276083
16.364863,62.378144,12.980400
47.627380,23.769815,5.724174
19.705476,51.403658,8.910622
30.319676,38.065358,29.486151
61.348239,56.132071,47.213786
9.580808,36.390149,25.518445
45.323085,58.419299,33.393442
26.550297,10.123227,50.784837
33.505504,18.921986,57.631472
13.932194,37.011232,18.430241
33.476058,60.028985,35.892057
60.904590,59.259671,57.073536
16.476851,20.768529,61.474592
17.560855,22.874149,61.209783
-72.843509,160.067707,94.655318
33.049064,62.671774,9.165003
-147.021053,9.406354,15.155212
16.097022,10.357507,28.457405
56.783040,54.295572,23.120709
-129.873201,34.844092,25.104213
22.204941,29.343175,53.478744
12.085053,5.732875,18.291870
8.688806,-80.004930,12.037331
-98.711927,19.917608,163.018437
51.685316,57.167798,23.327952
37.684153,50.400498,48.742507
26.595131,18.623893,39.854951
22.971265,8.701088,44.207328
24.035658,49.214471,34.644438
34.643218,-132.890306,76.454057
61.558102,46.392967,29.817009
38.190287,16.601622,50.193021
53.781602,11.845525,24.332502
32.573009,7.924192,63.389011
-150.086365,26.082265,63.651408
33.190998,54.015004,40.957455
46.820800,16.004127,27.888466
21.338112,38.884925,11.940862
5.950619,53.247840,42.338778
42.708591,28.822563,51.821030
8.133503,56.042159,20.614688
19.144069,22.652576,62.925172
24.505213,147.177539,145.951230
44.195134,22.134098,51.055497
54.993213,62.431260,37.156440
27.975840,40.734958,63.144173
63.193162,19.758538,27.625200
24.323571,14.770767,14.184113
40.038756,34.077656,64.604060
57.013405,29.564250,52.459146
-161.504043,19.499907,37.499817
53.521367,62.235647,62.182526
30.997820,23.904228,26.977595
40.623256,43.134376,52.728956
44.069744,19.840481,13.335324
47.474268,27.767534,40.436333
12.952028,59.523661,50.052662
23.647295,55.864705,24.908527
32.123581,10.893972,22.611454
62.881931,61.784225,51.020628
52.174394,40.636676,63.746713
35.181722,21.876969,58.082454
15.567814,26.660511,60.741868
6.447446,55.628487,42.651099
7.971325,34.694734,37.249326
58.769935,50.067731,60.469792
31.002238,34.081887,59.721554
21.489967,9.487600,41.669631
51.802548,28.921743,27.020547
61.951874,41.808360,17.593078
41.125423,42.332859,6.364616
39.117495,49.686344,47.151630
19.709404,41.861547,32.467017
21.233326,44.407687,13.579854
33.726188,50.924962,7.836786
11.789257,39.373209,47.745811
41.108942,36.009126,9.987979
50.372951,49.689747,62.366657
5.072619,63.597054,34.285697
-123.683540,141.927068,19.797300
27.991493,43.511759,52.023013
9.401123,55.550857,50.736412
149.103769,89.341360,113.793715
26.238278,45.924775,42.347731
57.200867,39.696184,27.590063
26.306481,140.685009,-112.308533
56.093573,13.344119,31.536468
27.798375,28.317083,49.112993
24.405258,21.018738,41.741988
50.134490,17.622301,48.884278
64.030816,51.743653,59.903767
-96.507950,8.285941,31.119719
40.517066,44.205876,17.764152
20.606491,7.052172,35.561983
28.943741,57.922535,8.907766
27.096869,31.070596,18.261650
47.927749,8.830250,62.825246
29.514737,13.403253,41.124807
44.895413,63.055788,7.884017
24.710334,39.633385,32.706852
40.766643,44.302385,54.275989
34.687441,60.569544,16.889720
16.694778,27.516693,12.565854
45.720808,62.029093,45.115882
23.122374,41.249824,35.616267
119.740884,155.545475,45.307111
12.495840,63.564098,26.077819
24.694761,11.355731,13.100123
42.300695,61.834558,24.577134
35.832458,7.512031,11.307731
10.571332,130.059262,27.037227
17.145705,48.686302,11.230746
26.831758,54.370276,7.745010
34.957450,32.023700,23.553979
47.593185,17.777019,49.297558
49.239447,50.626546,25.711929
16.702719,20.411480,33.751122
21.972770,63.819858,31.526470
35.821848,13.136175,38.184583
10.779900,35.201265,11.100235
13.073851,45.478875,28.802134
46.763846,12.482367,19.466053
57.718092,47.187449,54.556084
15.673356,14.856774,24.076799
62.573978,36.286952,61.034280
58.675034,54.932172,12.327606
54.634611,81.136281,-136.457982
37.146394,43.822892,10.380207
63.308915,50.845415,36.953355
18.973917,11.744666,19.595945
64.321685,43.114856,29.292604
19.308919,34.582265,39.285752
40.128758,11.837791,61.485884
46.482354,64.615687,13.171978
46.090452,16.891848,27.362948
35.694876,54.864166,10.606304
36.215175,32.613879,33.902704
35.986019,36.041042,22.891559
61.621693,42.408653,46.712386
46.804895,62.400032,39.682921
28.894331,19.843416,9.735950
99.959194,38.303158,-157.330820
19.296522,6.271950,17.376471
22.100475,24.966080,12.707660
36.402408,44.997246,24.059008
32.317070,51.467387,29.821297
8.642067,5.944808,41.917871
56.344458,29.082948,31.900411
50.995255,49.419480,11.262221
-82.281531,118.515524,141.465863
61.458032,19.275316,20.465164
53.404187,12.982494,28.258806
14.458810,33.014228,58.272747
22.684344,52.269127,28.575078
20.057911,36.757112,18.101403
21.679483,5.251317,34.597917
54.150528,54.845162,51.741831
36.692268,6.638094,14.595459
11.807624,27.341013,52.699319
42.802632,28.864033,51.677417
15.970977,33.138049,52.832879
-148.002370,46.908198,140.347986
-109.912188,20.968350,-146.734886
59.567214,60.718411,31.702578
6.784664,58.905913,34.355054
32.841168,38.867020,15.593593
32.642359,16.367265,31.394875
-111.858055,110.898173,12.462102
40.198465,60.563215,14.348571
59.628093,148.429487,47.205465
8.761669,16.364444,7.508951
26.148970,5.934553,29.304831
20.217999,64.764965,28.890268
55.399444,48.038646,46.167808
42.672786,31.420270,53.215100
31.169516,16.374424,46.172729
5.475660,37.056125,43.063634
53.682603,63.307443,36.938362
57.053820,47.077744,22.399130
19.445105,50.557359,18.954062
20.630407,60.056364,49.662851
56.769236,41.018671,10.546949
-85.777498,-81.407538,16.876164
24.232299,20.448014,28.626353
60.117671,39.232632,22.941634
38.353764,59.048715,38.818649
8.405525,5.239680,34.958971
9.523303,26.762101,10.709817
18.100433,40.701798,35.151504
60.792338,31.038382,36.110728
50.507726,54.076566,43.157125
5.412341,53.735507,46.319803
59.973477,16.019513,28.397355
31.111943,27.336374,26.472965
61.168107,6.053141,16.178590
44.195620,55.795542,44.455830
56.900839,-137.477022,76.388310
5.949329,26.310336,20.748086
53.312199,34.704661,54.710438
13.442040,21.235924,63.236224
32.520917,33.870934,61.116535
23.639720,43.806400,22.434313
15.884687,9.127172,37.891698
28.180094,29.358121,19.673844
158.579495,37.083038,8.274202
52.561011,25.363346,32.649746
32.582172,17.691107,60.250489
63.980479,47.396945,30.461849
14.877593,58.007281,54.423772
7.549583,33.437844,17.506101
35.035390,28.907974,36.784128
45.111058,5.348821,28.974674
12.276941,35.302885,64.884561
33.407753,5.171341,54.916383
21.173113,45.963431,59.693318
35.761912,42.312164,35.754424
-110.723298,32.584906,143.238914
5.805875,60.229520,26.440299
-159.473345,30.713429,-154.437478
8.250386,48.951181,7.668043
51.025790,35.028741,47.934616
16.134978,52.997054,5.488242
54.241236,34.491536,58.641187
50.338582,33.485556,56.965174
-70.548296,157.144770,29.442227
33.530475,20.843061,38.986429
18.607105,40.722370,26.000879
36.204514,63.886715,51.205714
28.262782,48.757732,11.560863
41.569392,52.226575,14.008439
49.270370,21.682157,17.150260
13.126214,48.171746,19.481447
63.427334,61.560404,10.104996
35.154971,22.500361,57.733187
133.539709,-142.829856,55.903531
44.332685,12.792083,56.132039
60.651120,39.261665,48.799189
76.736829,141.465004,-99.363219
22.955413,30.299815,40.389325
48.679862,45.785045,12.176543
60.567507,57.567993,8.606087
45.106028,28.159297,12.425052
22.235425,34.740149,33.467982
55.436938,29.776313,56.090042
5.388532,50.977541,18.382008
30.160972,26.912466,42.985636
63.113224,9.056444,48.818210
24.473046,52.021949,30.468605
37.564135,18.948664,27.741429
26.606640,11.809251,7.707230
64.180865,39.420263,6.591189
47.263675,13.530620,5.579480
23.517229,12.406618,57.212767
22.459104,54.341979,20.010267
-105.881844,-72.383225,36.249502
38.487115,11.665760,64.513627
45.135648,55.868432,39.508280
18.156480,15.020591,7.325492
-141.246181,11.546878,91.974239
62.263531,50.683354,11.789276
39.654278,43.835391,40.754420
21.677490,56.132980,47.970338
62.341464,36.789958,42.946968
29.647592,16.955921,28.762594
58.757249,13.351277,48.244016
43.407335,48.665432,41.627065
24.366291,56.212385,35.041938
28.995366,42.583868,-84.372377
61.313151,19.278852,5.530123
11.758203,35.300348,20.594904
13.014649,40.293633,16.097149
15.274389,10.233226,16.975088
61.033002,20.035118,37.113612
28.589943,31.186791,44.740043
34.620174,33.046662,39.199386
34.474844,34.477755,42.009535
57.808608,37.154585,10.100526
55.758222,7.841422,21.431120
37.291517,163.453190,90.962274
29.943849,40.768106,26.408265
29.674721,15.173550,8.116356
41.526719,13.949264,6.634835
14.088347,18.985488,45.948772
49.598305,39.266057,19.363365
58.009249,63.010918,63.818286
